Feature,Coefficient,Odds_Ratio,Absolute_Coefficient
cat__City_Shingletown,0.18990368280359052,1.2091331317351715,0.18990368280359052
cat__City_Jenner,0.18905996217957186,1.2081133914232014,0.18905996217957186
cat__City_Mendocino,0.18902386855475437,1.2080697870186397,0.18902386855475437
cat__City_Watsonville,0.188775893279796,1.2077702527211196,0.188775893279796
cat__City_Bangor,0.18708736258479192,1.2057326163667834,0.18708736258479192
cat__City_Inyokern,0.18627119928396815,1.2047489431283012,0.18627119928396815
cat__City_Wilton,0.18352181314162383,1.2014411723323084,0.18352181314162383
cat__City_Squaw Valley,0.18335996413500316,1.2012467360071408,0.18335996413500316
cat__City_Winters,0.17931003061529396,1.1963916047011913,0.17931003061529396
cat__City_Valley Center,0.17748229398430493,1.1942069130689186,0.17748229398430493
cat__City_Hacienda Heights,0.17521710206025723,1.1915048666959753,0.17521710206025723
cat__City_Woodacre,0.17486080991705352,1.191080418491653,0.17486080991705352
cat__City_Torrance,0.1736142647860815,1.1895966080058922,0.1736142647860815
cat__City_Morgan Hill,0.17301877334829302,1.1888884242909992,0.17301877334829302
cat__City_Browns Valley,0.17170244403882257,1.1873244851676907,0.17170244403882257
cat__City_Lindsay,0.16928907870762017,1.1844624923245517,0.16928907870762017
cat__City_Lakeside,0.16742482232061506,1.182256407550811,0.16742482232061506
cat__City_Carmichael,0.16667489538734848,1.181370133990504,0.16667489538734848
cat__City_Westport,0.16555778506095428,1.180051150076972,0.16555778506095428
cat__City_Shafter,0.1646523913574032,1.1789832227161299,0.1646523913574032
cat__City_Buellton,0.16248430601325475,1.1764298554292538,0.16248430601325475
cat__City_Davenport,0.16239913375652976,1.1763296605105624,0.16239913375652976
cat__City_Ben Lomond,0.15661437034710018,1.1695445158824072,0.15661437034710018
cat__City_Diamond Springs,0.15649476872584434,1.1694046448267459,0.15649476872584434
cat__City_Clearlake,0.15455554680524083,1.1671391071056259,0.15455554680524083
cat__City_Laguna Beach,0.15304797110064297,1.1653808822054443,0.15304797110064297
cat__City_Catheys Valley,0.1512514613718791,1.1632891435898145,0.1512514613718791
cat__City_Lake Hughes,0.15095636713741192,1.1629459143155036,0.15095636713741192
cat__City_Westmorland,0.1488356317799776,1.160482227133862,0.1488356317799776
cat__City_Modesto,0.1475659106650048,1.1590096734106337,0.1475659106650048
cat__City_Ahwahnee,0.14676694132470758,1.1580840300460455,0.14676694132470758
cat__City_Grimes,0.14667365034035837,1.1579759962862897,0.14667365034035837
cat__City_Santa Paula,0.14595449773336844,1.1571435341992464,0.14595449773336844
cat__City_Gustine,0.14523666927080062,1.1563132016889308,0.14523666927080062
cat__City_Tulare,0.1429573623042922,1.1536806103345079,0.1429573623042922
cat__City_Woodbridge,0.14273311464942823,1.1534219291685848,0.14273311464942823
cat__City_Healdsburg,0.14229685162508926,1.152918843576227,0.14229685162508926
cat__City_Azusa,0.14160863455248227,1.1521256581179418,0.14160863455248227
cat__City_Idyllwild,0.14017973307750203,1.1504805596873895,0.14017973307750203
cat__City_Montebello,0.13915044264894258,1.149296990281883,0.13915044264894258
cat__City_West Sacramento,0.1391396818698368,1.1492846230173845,0.1391396818698368
cat__City_Mcarthur,0.138827417021846,1.1489257978564378,0.138827417021846
cat__City_Graton,0.1384018907476653,1.1484370037471094,0.1384018907476653
cat__City_Dutch Flat,0.1382685397230926,1.1482838687065868,0.1382685397230926
cat__City_Thornton,0.13780762305700325,1.1477547274884692,0.13780762305700325
cat__City_Lucerne Valley,0.13665703173572133,1.1464348903022732,0.13665703173572133
cat__City_South San Francisco,0.13537944660802273,1.144971157357364,0.13537944660802273
cat__City_South El Monte,0.13459684374439165,1.1440754501880548,0.13459684374439165
cat__City_Mi Wuk Village,0.13336190724694041,1.1426634616962892,0.13336190724694041
cat__City_Inverness,0.13199303334899612,1.1411003695915085,0.13199303334899612
cat__City_Blairsden Graeagle,0.13047745926734783,1.1393722573186662,0.13047745926734783
cat__City_Concord,0.13047259087659677,1.139366710422809,0.13047259087659677
cat__City_Julian,0.13043639544376331,1.1393254712979075,0.13043639544376331
cat__City_Buttonwillow,0.12931210996309014,1.1380452640068515,0.12931210996309014
cat__City_Tustin,0.12889367828593834,1.1375691694318306,0.12889367828593834
cat__City_Ridgecrest,0.1281713709751749,1.1367477915835744,0.1281713709751749
cat__City_Greenview,0.12617350669392263,1.1344789909065467,0.12617350669392263
cat__City_Big Pine,0.12434243559562791,1.1324035799070977,0.12434243559562791
cat__City_California Hot Springs,0.12398353764021813,1.1319972355000205,0.12398353764021813
cat__City_Lockwood,0.12396298990821472,1.131973975763165,0.12396298990821472
cat__City_Taft,0.12387237098368027,1.1318714021465062,0.12387237098368027
cat__City_Clements,0.12351777106624144,1.1314701117937214,0.12351777106624144
cat__City_Cantua Creek,0.12192278588624614,1.1296668721863112,0.12192278588624614
cat__City_Camino,0.11995312184504751,1.1274439978461113,0.11995312184504751
cat__City_Altadena,0.11978311168115686,1.1272523371998506,0.11978311168115686
cat__City_Harbor City,0.1177759649237233,1.1249920454538795,0.1177759649237233
cat__City_San Martin,0.11758916293877399,1.124781914333803,0.11758916293877399
cat__City_Mountain View,0.11734231588293348,1.1245042994953993,0.11734231588293348
cat__City_El Dorado,0.11682055632174315,1.1239177316625324,0.11682055632174315
cat__City_Big Oak Flat,0.11622753557531665,1.1232514227174208,0.11622753557531665
cat__City_Oakdale,0.11335563612386983,1.1200301853216483,0.11335563612386983
cat__City_Oak View,0.11193445992387484,1.118439555629246,0.11193445992387484
cat__City_Rio Nido,0.11120038979170724,1.1176188438236896,0.11120038979170724
cat__City_Lawndale,0.10885406378273302,1.1149996196408407,0.10885406378273302
cat__City_Bonsall,0.10796489984119158,1.1140086428199416,0.10796489984119158
cat__City_Imperial,0.10667589239799459,1.1125736024751018,0.10667589239799459
cat__City_Crestline,0.10285326628924184,1.1083287679509697,0.10285326628924184
cat__City_Huron,0.09987575473782326,1.1050336143550261,0.09987575473782326
cat__City_Wallace,0.09762756746404304,1.102552082365663,0.09762756746404304
cat__City_Mountain Ranch,0.09697258412737798,1.101830165571452,0.09697258412737798
cat__City_Paskenta,0.0963024806478448,1.101092072670578,0.0963024806478448
cat__City_Ravendale,0.09369410077084069,1.0982237487309725,0.09369410077084069
cat__City_Capitola,0.09338370421891344,1.0978829167653916,0.09338370421891344
cat__City_Hoopa,0.09216176520098729,1.0965421901022163,0.09216176520098729
cat__City_Oakhurst,0.0916154907697678,1.095943340723954,0.0916154907697678
cat__City_Guerneville,0.0910461174324974,1.0953195174176185,0.0910461174324974
cat__City_Pacific Palisades,0.0903712919938837,1.0945806172861983,0.0903712919938837
cat__City_Cobb,0.09031103934902845,1.094514667895832,0.09031103934902845
cat__City_Camarillo,0.08755974007233422,1.091507469230428,0.08755974007233422
cat__City_Sloughhouse,0.08729713374406806,1.0912208700946788,0.08729713374406806
cat__City_Prather,0.0872316390101832,1.09114940321456,0.0872316390101832
cat__City_Sierraville,0.08613316288264836,1.0899514597201785,0.08613316288264836
cat__City_Tollhouse,0.08478218688557428,1.0884799556672562,0.08478218688557428
cat__City_Eagleville,0.082098977807041,1.085563251182313,0.082098977807041
cat__City_West Point,0.08199560995660551,1.0854510446419008,0.08199560995660551
cat__City_Pittsburg,0.08046627095912824,1.0837922907512854,0.08046627095912824
cat__City_Guadalupe,0.07929919576028499,1.0825281614585105,0.07929919576028499
cat__City_Union City,0.07817955311875463,1.0813167950435778,0.07817955311875463
cat__City_Stinson Beach,0.07753488254463027,1.0806199265739398,0.07753488254463027
cat__City_San Francisco,0.07582475222030625,1.0787735049292553,0.07582475222030625
cat__City_Independence,0.07575958512147138,1.0787032066802305,0.07575958512147138
cat__City_Gridley,0.07345392661190271,1.0762189504762156,0.07345392661190271
cat__City_Sheep Ranch,0.07037575073314581,1.0729112527120832,0.07037575073314581
cat__City_Porter Ranch,0.06950894226214667,1.0719816471028158,0.06950894226214667
cat__City_Soda Springs,0.0665386390121697,1.068802260740897,0.0665386390121697
cat__City_Witter Springs,0.06620333320099875,1.0684439452078751,0.06620333320099875
cat__City_Culver City,0.06199896800452519,1.0639612467242752,0.06199896800452519
cat__City_Wofford Heights,0.057742339890259474,1.0594419846017455,0.057742339890259474
cat__City_Ukiah,0.05764174034602112,1.0593354105816866,0.05764174034602112
cat__City_Banning,0.057285644890552566,1.0589582532121595,0.057285644890552566
cat__City_Red Bluff,0.0557395240965516,1.0573222408991234,0.0557395240965516
cat__City_Meadow Vista,0.055681570819727806,1.0572609673861222,0.055681570819727806
cat__City_Sunland,0.05492118247851763,1.0564573440445355,0.05492118247851763
cat__City_Sugarloaf,0.054802171749699854,1.0563316217673542,0.054802171749699854
cat__City_Clipper Mills,0.0547121853400853,1.056236570554072,0.0547121853400853
cat__City_Linden,0.052685589491511434,1.054098173470284,0.052685589491511434
cat__City_Jacumba,0.05203818467892302,1.0534159660958353,0.05203818467892302
cat__City_Bloomington,0.05047662330231875,1.051772276105092,0.05047662330231875
cat__City_Pleasanton,0.05044504116563168,1.0517390594138343,0.05044504116563168
cat__City_Mariposa,0.04974757598259668,1.051005763792064,0.04974757598259668
cat__City_Tuolumne,0.0496992681786097,1.0509549932379545,0.0496992681786097
cat__Payment_Method_Mailed check,0.04846048683050222,1.0496538958486064,0.04846048683050222
cat__City_Oro Grande,0.048330069303972524,1.0495170115100498,0.048330069303972524
cat__City_Palo Cedro,0.04734952968527327,1.0484884228681348,0.04734952968527327
cat__City_Orland,0.045946510875433146,1.0470184053611973,0.045946510875433146
cat__City_Vernalis,0.04576059909775379,1.0468237704012198,0.04576059909775379
cat__City_Helm,0.04065623553904471,1.0414940153708858,0.04065623553904471
cat__City_Laytonville,0.03761503399217602,1.0383314336220737,0.03761503399217602
num__Zip_Code,0.03598550763911563,1.0366408230091466,0.03598550763911563
cat__City_Granada Hills,0.03502568595867794,1.0356463100263071,0.03502568595867794
cat__City_Snelling,0.03391765716038434,1.0344994196011004,0.03391765716038434
cat__Gender_Male,0.031021594655629724,1.0315077787012739,0.031021594655629724
cat__City_Beale Afb,0.030692864305720095,1.0311687465163843,0.030692864305720095
cat__City_Big Bear City,0.030202554034557395,1.0306632778170393,0.030202554034557395
cat__City_Santa Cruz,0.029070340768750397,1.0294970075392422,0.029070340768750397
cat__City_Indio,0.028811769253102908,1.02923084335037,0.028811769253102908
cat__Senior_Citizen_Yes,0.027604945089453967,1.0279894918957688,0.027604945089453967
cat__City_Moraga,0.025121299895748822,1.0254394986850346,0.025121299895748822
num__CLTV,0.0238054940982304,1.0240911067531653,0.0238054940982304
cat__City_Malibu,0.017603435381940136,1.017759289027292,0.017603435381940136
cat__City_Mentone,0.017068836044573057,1.0172153409958622,0.017068836044573057
cat__City_Encino,0.015571260513822259,1.015693124293419,0.015571260513822259
cat__City_Galt,0.015005603585925254,1.0151187529049377,0.015005603585925254
cat__City_Desert Hot Springs,0.014804173381506082,1.0149142979194266,0.014804173381506082
cat__City_Burnt Ranch,0.013381591419137959,1.0134715256200975,0.013381591419137959
cat__City_Lytle Creek,0.012755900667806899,1.0128376041998455,0.012755900667806899
cat__City_Planada,0.010876345940027964,1.0109357084109167,0.010876345940027964
cat__City_Moss Landing,0.00800011493282129,1.0080322013602516,0.00800011493282129
cat__City_Perris,0.005915425903998001,1.005932956585914,0.005915425903998001
cat__Payment_Method_Credit card (automatic),0.0022870950692839283,1.0022897124662433,0.0022870950692839283
cat__City_San Marcos,0.002144228322373964,1.0021465288238962,0.002144228322373964
cat__City_Dunlap,-0.002416082624419732,0.9975868337539944,0.002416082624419732
cat__City_Washington,-0.00321548158416375,0.9967896825402135,0.00321548158416375
cat__City_El Nido,-0.004337902059727805,0.9956714930474844,0.004337902059727805
cat__City_Alhambra,-0.004751582851235041,0.9952596880599386,0.004751582851235041
cat__City_Callahan,-0.005797462118515498,0.9942193107360092,0.005797462118515498
cat__City_Nubieber,-0.005852076739789302,0.9941650133076205,0.005852076739789302
cat__City_Canyon Country,-0.006196789435228348,0.9938223710661303,0.006196789435228348
cat__City_Williams,-0.007465287652995365,0.992562508395368,0.007465287652995365
cat__City_Stratford,-0.008198671852305463,0.9918348455956977,0.008198671852305463
cat__City_Dana Point,-0.008658488975535153,0.9913788877869145,0.008658488975535153
cat__City_Philo,-0.008847950503794832,0.9911910774197313,0.008847950503794832
cat__City_Elmira,-0.008976082867093473,0.9910640819007928,0.008976082867093473
cat__City_Palermo,-0.009184020555580617,0.9908580237508299,0.009184020555580617
cat__City_Newport Coast,-0.009453576982045542,0.9905909675977816,0.009453576982045542
cat__City_Twentynine Palms,-0.009714894943241474,0.9903321422050848,0.009714894943241474
cat__Multiple_Lines_No phone service,-0.009806038395840459,0.9902418840277079,0.009806038395840459
cat__City_Arvin,-0.010277777452678688,0.9897748584210655,0.010277777452678688
cat__City_Gerber,-0.012944946447690427,0.9871384790042498,0.012944946447690427
cat__City_Paynes Creek,-0.013162969455515434,0.9869232835635485,0.013162969455515434
cat__City_Oakley,-0.013446105024962489,0.986643890032646,0.013446105024962489
cat__City_Grass Valley,-0.013655904468550773,0.9864369144059422,0.013655904468550773
cat__City_Bella Vista,-0.013975628484213538,0.9861215772475879,0.013975628484213538
cat__City_Fowler,-0.014400714774201285,0.9857024795674887,0.014400714774201285
cat__City_San Marino,-0.014906577092564805,0.9852039759236929,0.014906577092564805
cat__City_Traver,-0.016841989640460565,0.9832990437958529,0.016841989640460565
cat__City_Norco,-0.01757724097441754,0.9825763375801355,0.01757724097441754
cat__City_Livermore,-0.01810525715836136,0.9820576583195056,0.01810525715836136
cat__City_Redwood City,-0.018189699451377193,0.9819747346201463,0.018189699451377193
cat__City_West Covina,-0.018760410336332075,0.9814144708398739,0.018760410336332075
cat__City_Brentwood,-0.01911608821628502,0.9810654654919508,0.01911608821628502
cat__City_Lake Forest,-0.02027399190056916,0.9799301435984831,0.02027399190056916
cat__City_Arnold,-0.02065681962916142,0.9795550709661129,0.02065681962916142
cat__City_Salyer,-0.020902031571728888,0.9793149018116855,0.020902031571728888
cat__City_Big Creek,-0.022136201748576313,0.9781070060938828,0.022136201748576313
cat__City_Rancho Cucamonga,-0.022608247251550508,0.9776454040373875,0.022608247251550508
cat__City_Forest Ranch,-0.022832269063571,0.9774264146725746,0.022832269063571
cat__City_Ranchita,-0.0230574481481849,0.9772063434658875,0.0230574481481849
cat__City_Wasco,-0.02338720257312578,0.9768841584739322,0.02338720257312578
cat__City_Rio Vista,-0.023595885278344178,0.9766803209144832,0.023595885278344178
cat__City_Carmel By The Sea,-0.023908906154255467,0.9763746474285323,0.023908906154255467
cat__City_Redlands,-0.024057231199213873,0.9762298373548021,0.024057231199213873
cat__City_Spreckels,-0.024215840957306105,0.9760750100553417,0.024215840957306105
cat__City_Chilcoot,-0.024728767642209052,0.975574483513901,0.024728767642209052
cat__City_Topaz,-0.025401197805382622,0.9749186983143482,0.025401197805382622
cat__City_Thousand Oaks,-0.02653960706594211,0.9738094733356825,0.02653960706594211
cat__City_Platina,-0.027208479552080604,0.9731583367601733,0.027208479552080604
cat__City_Spring Valley,-0.027710871426804194,0.9726695527098138,0.027710871426804194
cat__City_Boron,-0.03091019499945949,0.9695626407398873,0.03091019499945949
cat__City_Rancho Santa Margarita,-0.031070706619374073,0.9694070271590416,0.031070706619374073
cat__City_Forbestown,-0.03128022538166601,0.9692039394746372,0.03128022538166601
cat__City_Vidal,-0.031816827636881165,0.9686840019672472,0.031816827636881165
cat__City_Valley Springs,-0.03278805765252571,0.967743643714861,0.03278805765252571
cat__City_Felton,-0.03496312366328759,0.9656410249045819,0.03496312366328759
cat__City_Rosamond,-0.03693641128142082,0.9637374162279913,0.03693641128142082
cat__City_Ballico,-0.037364811801660076,0.963324639040799,0.037364811801660076
cat__City_Covina,-0.03743567818091104,0.9632563741304591,0.03743567818091104
cat__City_Hamilton City,-0.03989164237010574,0.9608935536594759,0.03989164237010574
cat__City_Stockton,-0.0405878521552111,0.9602248029873668,0.0405878521552111
cat__City_Barstow,-0.04068197948274974,0.9601344238464655,0.04068197948274974
cat__City_Mccloud,-0.041631908649564384,0.9592227972121073,0.041631908649564384
cat__City_Claremont,-0.043314075904203664,0.9576105804220517,0.043314075904203664
cat__City_Paso Robles,-0.04401102464868464,0.9569434074500134,0.04401102464868464
cat__City_Blythe,-0.04405394344551262,0.9569023374716765,0.04405394344551262
cat__City_Calexico,-0.04509159594291534,0.9559099203525261,0.04509159594291534
cat__City_Brooks,-0.04555949555111111,0.9554627550977046,0.04555949555111111
cat__City_French Camp,-0.04583705797432562,0.9551975913415582,0.04583705797432562
cat__City_Yorkville,-0.04721915517189653,0.9538783273130009,0.04721915517189653
cat__City_Castaic,-0.04742074315625452,0.9536860562840909,0.04742074315625452
cat__City_Newberry Springs,-0.049812899874052796,0.9514074162964672,0.049812899874052796
cat__City_Nicasio,-0.049940467578030286,0.9512860551778674,0.049940467578030286
cat__City_Pleasant Hill,-0.05273100411763052,0.9486351571154668,0.05273100411763052
cat__City_Salida,-0.05314822313872685,0.9482394510376289,0.05314822313872685
cat__City_Murrieta,-0.05346295911607095,0.9479410529280239,0.05346295911607095
cat__City_Santa Monica,-0.054770953367259165,0.9467019620188798,0.054770953367259165
cat__City_Duncans Mills,-0.05661728430871318,0.9449556495255532,0.05661728430871318
cat__City_Yucaipa,-0.05774659257329064,0.9438891056426458,0.05774659257329064
cat__City_King City,-0.05787972765009398,0.943763449258894,0.05787972765009398
cat__City_Placentia,-0.05811248954766678,0.9435438026512569,0.05811248954766678
cat__City_Simi Valley,-0.058657113273751206,0.9430300662189567,0.058657113273751206
cat__City_Klamath,-0.05994450045918548,0.941816802533856,0.05994450045918548
cat__City_El Segundo,-0.06248794347814724,0.9394243889358731,0.06248794347814724
cat__City_Needles,-0.06250814185009368,0.9394054142842789,0.06250814185009368
cat__City_Hughson,-0.06261003779284412,0.9393096975606213,0.06261003779284412
cat__City_Granite Bay,-0.06306536820006252,0.9388820986503075,0.06306536820006252
cat__City_Wheatland,-0.0652248331949852,0.9368568031882847,0.0652248331949852
cat__City_Colfax,-0.06523807633588037,0.9368443963437945,0.06523807633588037
cat__City_Milpitas,-0.06555465909178956,0.9365478545054348,0.06555465909178956
cat__City_Brisbane,-0.0658214398360915,0.9362980348967477,0.0658214398360915
cat__City_Aliso Viejo,-0.0670420176655277,0.9351559074431283,0.0670420176655277
cat__City_Gazelle,-0.06762647298672711,0.934609510284789,0.06762647298672711
cat__City_Amboy,-0.06799211231537845,0.9342678427582464,0.06799211231537845
cat__City_Palm Springs,-0.06923072396211327,0.9331113640888625,0.06923072396211327
cat__City_Whittier,-0.06971255721715475,0.9326618683026927,0.06971255721715475
cat__City_Mission Viejo,-0.07094048176729523,0.9315173327430908,0.07094048176729523
cat__City_Coachella,-0.07107885315303814,0.931388446316218,0.07107885315303814
cat__City_Cedar Glen,-0.0744754433388887,0.9282302680152354,0.0744754433388887
cat__Device_Protection_Yes,-0.07523493650434997,0.9275255511184121,0.07523493650434997
cat__City_Death Valley,-0.07541888054172095,0.9273549540144156,0.07541888054172095
num__Longitude,-0.07711688695184642,0.925781635488528,0.07711688695184642
num__Latitude,-0.07812366074278367,0.9248500518274814,0.07812366074278367
cat__City_Glennville,-0.07893544543184942,0.9240995773687769,0.07893544543184942
cat__City_Aromas,-0.07899217994416634,0.9240471505171426,0.07899217994416634
cat__City_Branscomb,-0.0795309711483647,0.9235494161396726,0.0795309711483647
cat__City_Doyle,-0.08006029941286766,0.9230606846911408,0.08006029941286766
cat__City_Mira Loma,-0.0801360614390347,0.9229907543924575,0.0801360614390347
cat__City_Dorris,-0.08038014180304921,0.9227654979645971,0.08038014180304921
cat__City_Cabazon,-0.08074960691897672,0.9224246312759705,0.08074960691897672
cat__City_Stevinson,-0.08368258932394616,0.9197231397127444,0.08368258932394616
cat__City_Chico,-0.08436542677033806,0.9190953326821041,0.08436542677033806
cat__City_Armona,-0.08495948929085494,0.9185494947391604,0.08495948929085494
cat__City_Somes Bar,-0.08528336682528852,0.9182520453647341,0.08528336682528852
cat__City_Stonyford,-0.08555421162410204,0.9180033752512708,0.08555421162410204
cat__City_Cottonwood,-0.08612898853482513,0.9174758797178595,0.08612898853482513
cat__City_Fortuna,-0.08691046326759261,0.9167591755794983,0.08691046326759261
cat__City_Springville,-0.08748747846269482,0.9162303441914855,0.08748747846269482
cat__City_Fields Landing,-0.08797844349228008,0.9157806175425051,0.08797844349228008
cat__City_Potter Valley,-0.08892035123320799,0.9149184427981257,0.08892035123320799
cat__City_West Hollywood,-0.09058155359821184,0.9133998398198205,0.09058155359821184
cat__City_Redwood Valley,-0.09178695403995632,0.9122994905633853,0.09178695403995632
cat__City_Morro Bay,-0.09335702062256511,0.9108682434905361,0.09335702062256511
cat__City_Twain Harte,-0.0941092080080999,0.9101833575014905,0.0941092080080999
cat__City_Yuba City,-0.09414522570130472,0.9101505753869316,0.09414522570130472
cat__City_Loma Mar,-0.0947174934187955,0.909629874598918,0.0947174934187955
cat__City_Penryn,-0.09498677665496216,0.9093849594998173,0.09498677665496216
cat__City_Parlier,-0.09574068466553308,0.9086996252661028,0.09574068466553308
cat__City_Earp,-0.09728659202724839,0.907295945085125,0.09728659202724839
cat__City_Butte City,-0.09809213630449308,0.9065653723226541,0.09809213630449308
cat__City_Hermosa Beach,-0.09845152110551392,0.9062396250445259,0.09845152110551392
cat__City_Sequoia National Park,-0.10182167059033302,0.9031906027553835,0.10182167059033302
cat__City_Clio,-0.1019564610272343,0.9030688695038565,0.1019564610272343
cat__City_Bass Lake,-0.10583535634782654,0.8995727448260985,0.10583535634782654
cat__Online_Backup_Yes,-0.1070575842441601,0.8984739335582703,0.1070575842441601
cat__City_Lockeford,-0.11315105653195406,0.8930157540642626,0.11315105653195406
cat__City_Chualar,-0.11416609805574658,0.8921097658780883,0.11416609805574658
cat__City_Taylorsville,-0.11610598432210349,0.8903808518856149,0.11610598432210349
cat__City_Encinitas,-0.11638663803736705,0.8901309982543486,0.11638663803736705
cat__City_Ferndale,-0.11692879987176924,0.8896485339981478,0.11692879987176924
cat__City_Canoga Park,-0.1197205916082149,0.8871682843537644,0.1197205916082149
cat__City_Flournoy,-0.1210103740291211,0.8860247678984541,0.1210103740291211
cat__City_Junction City,-0.12148523566113902,0.8856041286117948,0.12148523566113902
cat__City_La Quinta,-0.12264090030948605,0.8845812583892482,0.12264090030948605
cat__City_Vina,-0.12265240944555639,0.8845710776817658,0.12265240944555639
cat__City_Kirkwood,-0.12588618491075415,0.8817151935662638,0.12588618491075415
cat__City_Jackson,-0.12777544386415987,0.8800509778047358,0.12777544386415987
cat__City_Isleton,-0.1278873720340886,0.8799524808217426,0.1278873720340886
cat__City_Zenia,-0.13102637744680906,0.8771946359310276,0.13102637744680906
cat__City_Baker,-0.13120055639809566,0.8770418603947946,0.13120055639809566
cat__City_Mad River,-0.13123515469652222,0.877011516763698,0.13123515469652222
cat__City_Suisun City,-0.13165943493031085,0.8766394970382191,0.13165943493031085
cat__City_Scotts Valley,-0.1319649591659142,0.8763717033368028,0.1319649591659142
cat__City_Escondido,-0.13430109174165625,0.8743267723970909,0.13430109174165625
cat__City_Porterville,-0.13738303281730213,0.8716362968768049,0.13738303281730213
cat__City_Phelan,-0.1377616246085445,0.8713063649885515,0.1377616246085445
cat__City_Wildomar,-0.13823976909341307,0.8708898542395954,0.13823976909341307
cat__City_Bieber,-0.1384742667952639,0.8706856565130955,0.1384742667952639
cat__Streaming_TV_No internet service,-0.13847993390806188,0.87068072225325,0.13847993390806188
cat__Tech_Support_No internet service,-0.13847993390806188,0.87068072225325,0.13847993390806188
cat__Online_Security_No internet service,-0.13847993390806188,0.87068072225325,0.13847993390806188
cat__Online_Backup_No internet service,-0.13847993390806188,0.87068072225325,0.13847993390806188
cat__Internet_Service_No,-0.13847993390806188,0.87068072225325,0.13847993390806188
cat__Device_Protection_No internet service,-0.13847993390806188,0.87068072225325,0.13847993390806188
cat__Streaming_Movies_No internet service,-0.13847993390806188,0.87068072225325,0.13847993390806188
cat__City_Lakehead,-0.14008595638471466,0.8692835117194037,0.14008595638471466
cat__City_San Pablo,-0.1408952081766092,0.8685803270449849,0.1408952081766092
cat__City_Paramount,-0.14214435706701167,0.8674960182657793,0.14214435706701167
cat__City_Woodlake,-0.14408326121955564,0.8658156561905734,0.14408326121955564
cat__City_Millbrae,-0.146088834216805,0.8640809398215414,0.146088834216805
cat__City_Soquel,-0.1495686496264102,0.8610793232167713,0.1495686496264102
cat__City_Cutler,-0.151155310243555,0.8597141658734797,0.151155310243555
cat__City_Anza,-0.1511967267193165,0.8596785602799012,0.1511967267193165
cat__City_June Lake,-0.15301135686285397,0.8581199762051721,0.15301135686285397
cat__City_Nipton,-0.15453374444926846,0.8568145789181782,0.15453374444926846
cat__City_Mokelumne Hill,-0.15461561489486644,0.8567444339982445,0.15461561489486644
cat__City_Antelope,-0.1548562938633387,0.8565382584436806,0.1548562938633387
cat__City_San Ysidro,-0.1554461845027695,0.8560331435386346,0.1554461845027695
cat__City_Orick,-0.15574481999365256,0.8557775398286711,0.15574481999365256
cat__City_Loleta,-0.15679896996707812,0.8548758972745343,0.15679896996707812
cat__City_North San Juan,-0.1584686461336623,0.8534497223199596,0.1584686461336623
cat__City_Edwards,-0.16024473708463877,0.8519352632976296,0.16024473708463877
cat__City_Newman,-0.1603507732448524,0.851844932142828,0.1603507732448524
cat__City_Calistoga,-0.16141506637565312,0.8509388017127698,0.16141506637565312
cat__City_Mount Hamilton,-0.16220087978370315,0.8502703852526579,0.16220087978370315
cat__City_Davis Creek,-0.16585220428318018,0.8471714332464755,0.16585220428318018
cat__City_Lower Lake,-0.16730683299458918,0.8459400092057079,0.16730683299458918
cat__City_Sheridan,-0.16882844741736552,0.844653793497249,0.16882844741736552
cat__City_Upper Lake,-0.16980520255185907,0.8438291763576542,0.16980520255185907
cat__City_Tomales,-0.1699465172737308,0.8437099392974644,0.1699465172737308
cat__City_Tehachapi,-0.1706269673756873,0.8431360320630097,0.1706269673756873
cat__City_Manton,-0.17181335454019217,0.8421363394251524,0.17181335454019217
cat__City_Carpinteria,-0.1747458351742482,0.8396704083332751,0.1747458351742482
cat__City_Fellows,-0.17498695128889555,0.839467974672823,0.17498695128889555
cat__City_Point Reyes Station,-0.17738934263249095,0.8374536646265491,0.17738934263249095
cat__City_Petrolia,-0.17881233940715743,0.8362628182490774,0.17881233940715743
cat__City_San Andreas,-0.17882755004278647,0.8362500982567987,0.17882755004278647
cat__City_Villa Park,-0.17886304604917866,0.8362204152447829,0.17886304604917866
cat__City_Strathmore,-0.17955660649291155,0.8356406469179565,0.17955660649291155
num__Monthly_Charges,-0.18071169560520206,0.8346759647591024,0.18071169560520206
cat__City_Arbuckle,-0.18110960098749385,0.8343439087680694,0.18110960098749385
cat__City_Randsburg,-0.18333635832181241,0.8324880943408994,0.18333635832181241
cat__City_Fall River Mills,-0.1849767415655361,0.831123614261441,0.1849767415655361
cat__City_San Geronimo,-0.18585602527095677,0.8303931420034705,0.18585602527095677
cat__City_Esparto,-0.18873281022720423,0.828007712334007,0.18873281022720423
cat__City_Weimar,-0.1890830489091473,0.8277177627829387,0.1890830489091473
cat__City_Novato,-0.19020321784816768,0.826791098162153,0.19020321784816768
cat__City_Tracy,-0.1917215536764067,0.8255367041520125,0.1917215536764067
cat__City_Fullerton,-0.19332328686795644,0.8242154730244786,0.19332328686795644
cat__City_Daggett,-0.194058651254827,0.8236095971155948,0.194058651254827
cat__City_Maywood,-0.19455764963519315,0.8231987197826676,0.19455764963519315
cat__City_Madison,-0.19655943411570637,0.8215525015977543,0.19655943411570637
cat__City_Kings Beach,-0.19729655471838123,0.8209471414617717,0.19729655471838123
cat__City_Tecate,-0.19764820440371092,0.8206585064099913,0.19764820440371092
